secondary_substation_unique_id,latitude,longitude
SSEN-2529004080,51.497903,-0.39661
SSEN-2529004080,51.497903,-0.39661
SSEN-2529004080,51.497903,-0.39661
SSEN-2529004080,51.497903,-0.39661
SSEN-2529004080,51.497903,-0.39661
SSEN-2529004140,51.496677,-0.393095
SSEN-2529004140,51.496677,-0.393095
SSEN-2529004160,51.498921,-0.392785
SSEN-2529004160,51.498921,-0.392785
SSEN-2529004160,51.498921,-0.392785
SSEN-2529004160,51.498921,-0.392785
SSEN-2529004160,51.498921,-0.392785
SSEN-2529004200,51.498054,-0.391202
SSEN-2529004220,51.49947,-0.384928
SSEN-2529004220,51.49947,-0.384928
SSEN-2529009040,51.483732,-0.437305
SSEN-2529009040,51.483732,-0.437305
SSEN-2529009040,51.483732,-0.437305
SSEN-2529009060,51.489806,-0.379983
SSEN-2529009060,51.489806,-0.379983
SSEN-2529009060,51.489806,-0.379983
SSEN-2529009060,51.489806,-0.379983
SSEN-2529009100,51.488072,-0.380693
SSEN-2529009100,51.488072,-0.380693
SSEN-2529009120,51.488552,-0.377709
SSEN-2529009160,51.486253,-0.383796
SSEN-2529009160,51.486253,-0.383796
SSEN-2529009160,51.486253,-0.383796
SSEN-2529009160,51.486253,-0.383796
SSEN-2529009180,51.483582,-0.380535
SSEN-2529009180,51.483582,-0.380535
SSEN-2529009180,51.483582,-0.380535
SSEN-2529009180,51.483582,-0.380535
SSEN-2529009200,51.484284,-0.377327
SSEN-2529009200,51.484284,-0.377327
SSEN-2529009240,51.4853,-0.377291
SSEN-2529009240,51.4853,-0.377291
SSEN-2529009240,51.4853,-0.377291
SSEN-2529009250,51.487727,-0.375894
SSEN-2529009250,51.487727,-0.375894
SSEN-2529009260,51.483882,-0.372286
SSEN-2529009260,51.483882,-0.372286
SSEN-2529009270,51.483835,-0.370243
SSEN-2529009270,51.483835,-0.370243
SSEN-2529009270,51.483835,-0.370243
SSEN-2529009290,51.488987,-0.372105
SSEN-2529009300,51.486686,-0.368931
SSEN-2529009300,51.486686,-0.368931
SSEN-2529009300,51.486686,-0.368931
SSEN-2529009310,51.485788,-0.367739
SSEN-2529009310,51.485788,-0.367739
SSEN-2529009310,51.485788,-0.367739
SSEN-2529009310,51.485788,-0.367739
SSEN-2529009320,51.487616,-0.367904
SSEN-2529009330,51.488656,-0.368357
SSEN-2529009330,51.488656,-0.368357
SSEN-2529009330,51.488656,-0.368357
SSEN-2529009340,51.488083,-0.369803
SSEN-2529011180,51.486733,-0.404362
SSEN-2529011180,51.486733,-0.404362
SSEN-2529011180,51.486733,-0.404362
SSEN-2529011180,51.486733,-0.404362
SSEN-2529011200,51.480733,-0.411542
SSEN-2529011200,51.480733,-0.411542
SSEN-2529011300,51.482758,-0.409642
SSEN-2529011300,51.482758,-0.409642
SSEN-2529011300,51.482758,-0.409642
SSEN-2529012020,51.495997,-0.416457
SSEN-2529012020,51.495997,-0.416457
SSEN-2529012020,51.495997,-0.416457
SSEN-2529012020,51.495997,-0.416457
SSEN-2529012020,51.495997,-0.416457
SSEN-2529012020,51.495997,-0.416457
SSEN-2529012040,51.497532,-0.421619
SSEN-2529012040,51.497532,-0.421619
SSEN-2529012040,51.497532,-0.421619
SSEN-2529012040,51.497532,-0.421619
SSEN-2529012040,51.497532,-0.421619
SSEN-2529012060,51.496173,-0.413483
SSEN-2529012060,51.496173,-0.413483
SSEN-2529012060,51.496173,-0.413483
SSEN-2529012060,51.496173,-0.413483
SSEN-2529012120,51.495006,-0.420338
SSEN-2529012120,51.495006,-0.420338
SSEN-2529012130,51.499144,-0.418437
SSEN-2529012130,51.499144,-0.418437
SSEN-2529012130,51.499144,-0.418437
SSEN-2529012130,51.499144,-0.418437
SSEN-2529013020,51.499191,-0.412557
SSEN-2529013020,51.499191,-0.412557
SSEN-2529015020,51.495683,-0.395363
SSEN-2529015020,51.495683,-0.395363
SSEN-2529015020,51.495683,-0.395363
SSEN-2529015040,51.495205,-0.393276
SSEN-2529015040,51.495205,-0.393276
SSEN-2529015040,51.495205,-0.393276
SSEN-2529015040,51.495205,-0.393276
SSEN-2529015060,51.49351,-0.389028
SSEN-2529015060,51.49351,-0.389028
SSEN-2529015080,51.491856,-0.38779
SSEN-2529015080,51.491856,-0.38779
SSEN-2529015080,51.491856,-0.38779
SSEN-2529015100,51.493242,-0.383938
SSEN-2529015100,51.493242,-0.383938
SSEN-2529015120,51.495479,-0.379177
SSEN-2529015120,51.495479,-0.379177
SSEN-2529015140,51.494253,-0.37572
SSEN-2529015140,51.494253,-0.37572
SSEN-2529015140,51.494253,-0.37572
SSEN-2529015140,51.494253,-0.37572
SSEN-2529015140,51.494253,-0.37572
SSEN-2529015240,51.495122,-0.380069
SSEN-2529015240,51.495122,-0.380069
SSEN-2529015240,51.495122,-0.380069
SSEN-2529015240,51.495122,-0.380069
SSEN-2529015240,51.495122,-0.380069
SSEN-2529015260,51.495051,-0.382102
SSEN-2529015260,51.495051,-0.382102
SSEN-2529015260,51.495051,-0.382102
SSEN-2529015280,51.492874,-0.378751
SSEN-2529015280,51.492874,-0.378751
SSEN-2529015300,51.490875,-0.385102
SSEN-2529015300,51.490875,-0.385102
SSEN-2529015300,51.490875,-0.385102
SSEN-2529015320,51.49121,-0.378709
SSEN-2529015320,51.49121,-0.378709
SSEN-2529015320,51.49121,-0.378709
SSEN-2529015320,51.49121,-0.378709
SSEN-2529015340,51.490478,-0.373305
SSEN-2529015340,51.490478,-0.373305
SSEN-2529015340,51.490478,-0.373305
SSEN-2529015340,51.490478,-0.373305
SSEN-2529015340,51.490478,-0.373305
SSEN-2529017030,51.499886,-0.398904
SSEN-2529017030,51.499886,-0.398904
SSEN-2529017030,51.499886,-0.398904
SSEN-2529017030,51.499886,-0.398904
SSEN-2529017030,51.499886,-0.398904
SSEN-2529017190,51.497136,-0.375488
SSEN-2529017190,51.497136,-0.375488
SSEN-2529017200,51.49768,-0.373869
SSEN-2529017200,51.49768,-0.373869
SSEN-2529017210,51.496785,-0.372864
SSEN-2803001020,51.417773,-0.417176
SSEN-2803001020,51.417773,-0.417176
SSEN-2803001020,51.417773,-0.417176
SSEN-2803001020,51.417773,-0.417176
SSEN-2803001040,51.417909,-0.41326
SSEN-2803001040,51.417909,-0.41326
SSEN-2803001040,51.417909,-0.41326
SSEN-2803001060,51.418338,-0.408384
SSEN-2803001080,51.416446,-0.4075
SSEN-2803001080,51.416446,-0.4075
SSEN-2803001080,51.416446,-0.4075
SSEN-2803001090,51.413269,-0.404001
SSEN-2803001090,51.413269,-0.404001
SSEN-2803001090,51.413269,-0.404001
SSEN-2803001090,51.413269,-0.404001
SSEN-2803001100,51.41258,-0.399625
SSEN-2803001100,51.41258,-0.399625
SSEN-2803001100,51.41258,-0.399625
SSEN-2803001100,51.41258,-0.399625
SSEN-2803001100,51.41258,-0.399625
SSEN-2803001120,51.41294,-0.395025
SSEN-2803001120,51.41294,-0.395025
SSEN-2803001120,51.41294,-0.395025
SSEN-2803001140,51.41327,-0.390887
SSEN-2803001140,51.41327,-0.390887
SSEN-2803001160,51.410013,-0.401297
SSEN-2803001160,51.410013,-0.401297
SSEN-2803001160,51.410013,-0.401297
SSEN-2803001160,51.410013,-0.401297
SSEN-2803001180,51.406898,-0.405704
SSEN-2803001180,51.406898,-0.405704
SSEN-2803001280,51.408243,-0.402077
SSEN-2803001280,51.408243,-0.402077
SSEN-2803001280,51.408243,-0.402077
SSEN-2803001280,51.408243,-0.402077
SSEN-2803001280,51.408243,-0.402077
SSEN-2803001300,51.410391,-0.388169
SSEN-2803001320,51.410028,-0.394509
SSEN-2803001320,51.410028,-0.394509
SSEN-2803001320,51.410028,-0.394509
SSEN-2803001320,51.410028,-0.394509
SSEN-2803002040,51.422351,-0.416529
SSEN-2803002040,51.422351,-0.416529
SSEN-2803002040,51.422351,-0.416529
SSEN-2803002080,51.426341,-0.411673
SSEN-2803002080,51.426341,-0.411673
SSEN-2803002080,51.426341,-0.411673
SSEN-2803002140,51.428837,-0.393619
SSEN-2803002140,51.428837,-0.393619
SSEN-2803002160,51.427948,-0.388486
SSEN-2803002180,51.428374,-0.391305
SSEN-2803002180,51.428374,-0.391305
SSEN-2803002180,51.428374,-0.391305
SSEN-2803002180,51.428374,-0.391305
SSEN-2803002180,51.428374,-0.391305
SSEN-2803002200,51.430031,-0.392153
SSEN-2803002200,51.430031,-0.392153
SSEN-2803002200,51.430031,-0.392153
SSEN-2803002200,51.430031,-0.392153
SSEN-2803002220,51.431045,-0.388694
SSEN-2803002220,51.431045,-0.388694
SSEN-2803002220,51.431045,-0.388694
SSEN-2803002220,51.431045,-0.388694
SSEN-2803002240,51.42946,-0.387887
SSEN-2803002240,51.42946,-0.387887
SSEN-2803002260,51.433299,-0.38591
SSEN-2803002260,51.433299,-0.38591
SSEN-2803002260,51.433299,-0.38591
SSEN-2803002260,51.433299,-0.38591
SSEN-2803002260,51.433299,-0.38591
SSEN-2803002280,51.431892,-0.3856
SSEN-2803002280,51.431892,-0.3856
SSEN-2803002280,51.431892,-0.3856
SSEN-2803004020,51.416868,-0.418746
SSEN-2803004020,51.416868,-0.418746
SSEN-2803004020,51.416868,-0.418746
SSEN-2803004060,51.411615,-0.421976
SSEN-2803004060,51.411615,-0.421976
SSEN-2803004060,51.411615,-0.421976
SSEN-2803004060,51.411615,-0.421976
SSEN-2803004080,51.414439,-0.424036
SSEN-2803004080,51.414439,-0.424036
SSEN-2803004080,51.414439,-0.424036
SSEN-2803004100,51.41287,-0.425025
SSEN-2803004100,51.41287,-0.425025
SSEN-2803004100,51.41287,-0.425025
SSEN-2803004120,51.410885,-0.427178
SSEN-2803004120,51.410885,-0.427178
SSEN-2803004120,51.410885,-0.427178
SSEN-2803004120,51.410885,-0.427178
SSEN-2803005020,51.418511,-0.418517
SSEN-2803005060,51.421008,-0.424328
SSEN-2803005060,51.421008,-0.424328
SSEN-2803005100,51.420637,-0.42621
SSEN-2803005100,51.420637,-0.42621
SSEN-2803005120,51.419177,-0.427914
SSEN-2803005120,51.419177,-0.427914
SSEN-2803005120,51.419177,-0.427914
SSEN-2803005140,51.420977,-0.430053
SSEN-2803005140,51.420977,-0.430053
SSEN-2803005140,51.420977,-0.430053
SSEN-2803005160,51.421594,-0.432491
SSEN-2803005160,51.421594,-0.432491
SSEN-2803005160,51.421594,-0.432491
SSEN-2803005160,51.421594,-0.432491
SSEN-2803005180,51.42237,-0.440117
SSEN-2803005180,51.42237,-0.440117
SSEN-2803005180,51.42237,-0.440117
SSEN-2803005200,51.42368,-0.441985
SSEN-2803005200,51.42368,-0.441985
SSEN-2803005200,51.42368,-0.441985
SSEN-2803005220,51.422032,-0.437697
SSEN-2803005220,51.422032,-0.437697
SSEN-2803005220,51.422032,-0.437697
SSEN-2803005220,51.422032,-0.437697
SSEN-2803005240,51.42489,-0.436248
SSEN-2803005240,51.42489,-0.436248
SSEN-2803005240,51.42489,-0.436248
SSEN-2803005260,51.420879,-0.442282
SSEN-2803005260,51.420879,-0.442282
SSEN-2803005260,51.420879,-0.442282
SSEN-2803005260,51.420879,-0.442282
SSEN-2803005260,51.420879,-0.442282
SSEN-2803005260,51.420879,-0.442282
SSEN-2803005280,51.41685,-0.442994
SSEN-2803005280,51.41685,-0.442994
SSEN-2803005420,51.413103,-0.444559
SSEN-2803005440,51.411286,-0.444477
SSEN-2803005440,51.411286,-0.444477
SSEN-2803005440,51.411286,-0.444477
SSEN-2803005460,51.411434,-0.442775
SSEN-2803005460,51.411434,-0.442775
SSEN-2803005460,51.411434,-0.442775
SSEN-2803005480,51.40897,-0.444786
SSEN-2803005480,51.40897,-0.444786
SSEN-2803005560,51.402394,-0.435175
SSEN-2803005560,51.402394,-0.435175
SSEN-2803006020,51.418853,-0.420533
SSEN-2803006020,51.418853,-0.420533
SSEN-2803006020,51.418853,-0.420533
SSEN-2803006025,51.417913,-0.43159
SSEN-2803006025,51.417913,-0.43159
SSEN-2803006030,51.418268,-0.432949
SSEN-2803006030,51.418268,-0.432949
SSEN-2803006040,51.417484,-0.4314
SSEN-2803006040,51.417484,-0.4314
SSEN-2803006070,51.416521,-0.43173
SSEN-2803006150,51.414813,-0.431817
SSEN-2803006150,51.414813,-0.431817
SSEN-2803006160,51.411698,-0.430817
SSEN-2803006160,51.411698,-0.430817
SSEN-2803006170,51.409847,-0.432332
SSEN-2803006170,51.409847,-0.432332
SSEN-2803006170,51.409847,-0.432332
SSEN-2803006180,51.406297,-0.431778
SSEN-2803006200,51.404085,-0.435132
SSEN-2803006200,51.404085,-0.435132
SSEN-2803006200,51.404085,-0.435132
SSEN-2803006200,51.404085,-0.435132
SSEN-2803006210,51.402933,-0.433101
SSEN-2803006210,51.402933,-0.433101
SSEN-2803006220,51.400208,-0.427041
SSEN-2803006230,51.399448,-0.432027
SSEN-2803006230,51.399448,-0.432027
SSEN-2803006240,51.402148,-0.430828
SSEN-2803006240,51.402148,-0.430828
SSEN-2803006240,51.402148,-0.430828
SSEN-2803006240,51.402148,-0.430828
SSEN-2803006260,51.404704,-0.415644
SSEN-2803006260,51.404704,-0.415644
SSEN-2803006260,51.404704,-0.415644
SSEN-2803006270,51.403715,-0.412975
SSEN-2803006270,51.403715,-0.412975
SSEN-2803006270,51.403715,-0.412975
SSEN-2803006280,51.400204,-0.418028
SSEN-2803006280,51.400204,-0.418028
SSEN-2803006280,51.400204,-0.418028
SSEN-2803006290,51.394808,-0.420011
SSEN-2803006320,51.400872,-0.422864
SSEN-2803006340,51.403495,-0.418043
SSEN-2803006340,51.403495,-0.418043
SSEN-2803007020,51.418683,-0.41132
SSEN-2803007020,51.418683,-0.41132
SSEN-2803007020,51.418683,-0.41132
SSEN-2803007035,51.416091,-0.413485
SSEN-2803007035,51.416091,-0.413485
SSEN-2803007040,51.415921,-0.410539
SSEN-2803007080,51.414621,-0.411518
SSEN-2803007080,51.414621,-0.411518
SSEN-2803008040,51.420061,-0.422102
SSEN-2803008060,51.424307,-0.432988
SSEN-2803008060,51.424307,-0.432988
SSEN-2803008060,51.424307,-0.432988
SSEN-2803008280,51.421843,-0.42824
SSEN-2803008280,51.421843,-0.42824
SSEN-2803008300,51.423552,-0.425578
SSEN-2803008300,51.423552,-0.425578
SSEN-2803008300,51.423552,-0.425578
SSEN-2803008320,51.423907,-0.430629
SSEN-2803008320,51.423907,-0.430629
SSEN-2803008340,51.424973,-0.42632
SSEN-2803008340,51.424973,-0.42632
SSEN-2803008360,51.425552,-0.423208
SSEN-2803008360,51.425552,-0.423208
SSEN-2803008360,51.425552,-0.423208
SSEN-2803008360,51.425552,-0.423208
SSEN-2803008360,51.425552,-0.423208
SSEN-2803008380,51.42391,-0.422833
SSEN-2803008380,51.42391,-0.422833
SSEN-2803008380,51.42391,-0.422833
SSEN-2803008380,51.42391,-0.422833
SSEN-2803008400,51.425391,-0.417948
SSEN-2803008400,51.425391,-0.417948
SSEN-2803008400,51.425391,-0.417948
SSEN-2803008400,51.425391,-0.417948
SSEN-2803008400,51.425391,-0.417948
SSEN-2803008420,51.42768,-0.415597
SSEN-2803008420,51.42768,-0.415597
SSEN-2803010040,51.425542,-0.435247
SSEN-2803010040,51.425542,-0.435247
SSEN-2803010060,51.425262,-0.437817
SSEN-2803010060,51.425262,-0.437817
SSEN-2803010080,51.42489,-0.442303
SSEN-2803010080,51.42489,-0.442303
SSEN-2803010080,51.42489,-0.442303
SSEN-2803010080,51.42489,-0.442303
SSEN-2803010080,51.42489,-0.442303
SSEN-2803010090,51.42918,-0.438302
SSEN-2803010090,51.42918,-0.438302
SSEN-2803010090,51.42918,-0.438302
SSEN-2803010090,51.42918,-0.438302
SSEN-2803010100,51.427697,-0.426917
SSEN-2803010120,51.432061,-0.423746
SSEN-2803010120,51.432061,-0.423746
SSEN-2803010120,51.432061,-0.423746
SSEN-2803010120,51.432061,-0.423746
SSEN-2803010140,51.437978,-0.419801
SSEN-2803010140,51.437978,-0.419801
SSEN-2803010150,51.439469,-0.420987
SSEN-2803010150,51.439469,-0.420987
SSEN-2803010150,51.439469,-0.420987
SSEN-2803012020,51.419336,-0.415636
SSEN-2803012060,51.421195,-0.412858
SSEN-2803012120,51.432302,-0.402389
SSEN-2803012120,51.432302,-0.402389
SSEN-2803012120,51.432302,-0.402389
SSEN-2803012120,51.432302,-0.402389
SSEN-2803012120,51.432302,-0.402389
SSEN-2803012140,51.435231,-0.402157
SSEN-2803012140,51.435231,-0.402157
SSEN-2803012140,51.435231,-0.402157
SSEN-2803012140,51.435231,-0.402157
SSEN-2803012140,51.435231,-0.402157
SSEN-2803012140,51.435231,-0.402157
SSEN-2803012160,51.437005,-0.402383
SSEN-2803012160,51.437005,-0.402383
SSEN-2803012160,51.437005,-0.402383
SSEN-2803012180,51.437858,-0.404957
SSEN-2803012180,51.437858,-0.404957
SSEN-2803012180,51.437858,-0.404957
SSEN-2803012200,51.436013,-0.408777
SSEN-2803012200,51.436013,-0.408777
SSEN-2803012200,51.436013,-0.408777
SSEN-2803012380,51.439878,-0.407333
SSEN-2803012380,51.439878,-0.407333
SSEN-2803012380,51.439878,-0.407333
SSEN-2803012400,51.44018,-0.409078
SSEN-2803012420,51.439908,-0.412181
SSEN-2803012420,51.439908,-0.412181
SSEN-2803012440,51.436571,-0.411505
SSEN-2803012440,51.436571,-0.411505
SSEN-2803012440,51.436571,-0.411505
SSEN-2803012440,51.436571,-0.411505
SSEN-2803012440,51.436571,-0.411505
SSEN-2803016020,51.414217,-0.418881
SSEN-2803016020,51.414217,-0.418881
SSEN-2803016020,51.414217,-0.418881
SSEN-2803016020,51.414217,-0.418881
SSEN-2803016040,51.411813,-0.417296
SSEN-2803016040,51.411813,-0.417296
SSEN-2803016040,51.411813,-0.417296
SSEN-2803016043,51.410989,-0.412234
SSEN-2803016043,51.410989,-0.412234
SSEN-2803016043,51.410989,-0.412234
SSEN-2803016043,51.410989,-0.412234
SSEN-2803016043,51.410989,-0.412234
SSEN-2803016046,51.413328,-0.407681
SSEN-2803016046,51.413328,-0.407681
SSEN-2803016046,51.413328,-0.407681
SSEN-2803016046,51.413328,-0.407681
SSEN-2803016046,51.413328,-0.407681
SSEN-2803016046,51.413328,-0.407681
SSEN-2803016049,51.411245,-0.407264
SSEN-2803016049,51.411245,-0.407264
SSEN-2803016049,51.411245,-0.407264
SSEN-2803016060,51.409045,-0.413437
SSEN-2803016060,51.409045,-0.413437
SSEN-2803016080,51.407236,-0.415369
SSEN-2803016080,51.407236,-0.415369
SSEN-2803016100,51.40564,-0.413067
SSEN-2803016120,51.405614,-0.407834
SSEN-2803016140,51.407744,-0.405689
SSEN-2803016140,51.407744,-0.405689
SSEN-2803016140,51.407744,-0.405689
SSEN-2803016140,51.407744,-0.405689
SSEN-2803018100,51.431849,-0.393571
SSEN-2803018100,51.431849,-0.393571
SSEN-2803018100,51.431849,-0.393571
SSEN-2803018120,51.434001,-0.392489
SSEN-2803018120,51.434001,-0.392489
SSEN-2803018120,51.434001,-0.392489
SSEN-2803018120,51.434001,-0.392489
SSEN-2803018140,51.43335,-0.388253
SSEN-2803018140,51.43335,-0.388253
SSEN-2803018140,51.43335,-0.388253
SSEN-2803020020,51.419197,-0.421413
SSEN-2803020020,51.419197,-0.421413
SSEN-2803020060,51.419563,-0.424536
SSEN-2803020060,51.419563,-0.424536
SSEN-2803020080,51.419147,-0.425068
SSEN-2803022020,51.420228,-0.418501
SSEN-2803022020,51.420228,-0.418501
SSEN-2803022040,51.422545,-0.420276
SSEN-2803022040,51.422545,-0.420276
SSEN-2803022040,51.422545,-0.420276
SSEN-2803022040,51.422545,-0.420276
SSEN-2803022040,51.422545,-0.420276
SSEN-2803022080,51.428589,-0.42306
SSEN-2803022080,51.428589,-0.42306
SSEN-2803022080,51.428589,-0.42306
SSEN-2803022080,51.428589,-0.42306
SSEN-2803022120,51.432281,-0.418718
SSEN-2803022120,51.432281,-0.418718
SSEN-2803022120,51.432281,-0.418718
SSEN-2803022120,51.432281,-0.418718
SSEN-2803022120,51.432281,-0.418718
SSEN-2803022130,51.435606,-0.417941
SSEN-2803022130,51.435606,-0.417941
SSEN-2803022130,51.435606,-0.417941
SSEN-2803022140,51.435054,-0.421629
SSEN-2803022140,51.435054,-0.421629
SSEN-2803022140,51.435054,-0.421629
SSEN-2803022140,51.435054,-0.421629
SSEN-2803022160,51.439127,-0.41697
SSEN-2803022160,51.439127,-0.41697
SSEN-2803022170,51.438465,-0.414533
SSEN-2803022170,51.438465,-0.414533
SSEN-2803022170,51.438465,-0.414533
SSEN-2803022170,51.438465,-0.414533
SSEN-2803022180,51.441516,-0.41342
SSEN-2803022180,51.441516,-0.41342
SSEN-2804601040,51.434881,-0.381955
SSEN-2804601040,51.434881,-0.381955
SSEN-2804601040,51.434881,-0.381955
SSEN-2804601060,51.435305,-0.378099
SSEN-2804601060,51.435305,-0.378099
SSEN-2804603040,51.436203,-0.379981
SSEN-2804603040,51.436203,-0.379981
SSEN-2804604020,51.439252,-0.378046
SSEN-2804604020,51.439252,-0.378046
SSEN-2804604020,51.439252,-0.378046
SSEN-2804604040,51.439898,-0.374713
SSEN-2804604040,51.439898,-0.374713
SSEN-2804604040,51.439898,-0.374713
SSEN-2804604060,51.4409,-0.374376
SSEN-2804604060,51.4409,-0.374376
SSEN-2804604060,51.4409,-0.374376
SSEN-2804604080,51.441844,-0.376975
SSEN-2804604080,51.441844,-0.376975
SSEN-2804604080,51.441844,-0.376975
SSEN-2804604080,51.441844,-0.376975
SSEN-2804604100,51.439709,-0.381238
SSEN-2804604100,51.439709,-0.381238
SSEN-2804604100,51.439709,-0.381238
SSEN-2804604100,51.439709,-0.381238
SSEN-2804604160,51.439624,-0.384809
SSEN-2804604160,51.439624,-0.384809
SSEN-2804605020,51.437726,-0.371798
SSEN-2804605020,51.437726,-0.371798
SSEN-2804605020,51.437726,-0.371798
SSEN-2804605020,51.437726,-0.371798
SSEN-2805001140,51.481929,-0.443689
SSEN-2805001160,51.482452,-0.444463
SSEN-2805004140,51.483783,-0.441134
SSEN-2805004140,51.483783,-0.441134
SSEN-2805004160,51.485546,-0.443177
SSEN-2805004160,51.485546,-0.443177
SSEN-2805004200,51.48285,-0.439221
SSEN-2805004200,51.48285,-0.439221
SSEN-2805004200,51.48285,-0.439221
SSEN-2805005040,51.479112,-0.41
SSEN-2805005040,51.479112,-0.41
SSEN-2805005040,51.479112,-0.41
SSEN-2805005060,51.478139,-0.407931
SSEN-2805005060,51.478139,-0.407931
SSEN-2805005060,51.478139,-0.407931
SSEN-2805005080,51.479215,-0.407029
SSEN-2805005080,51.479215,-0.407029
SSEN-2805005100,51.476936,-0.404099
SSEN-2805005100,51.476936,-0.404099
SSEN-2805005120,51.474017,-0.405684
SSEN-2805005120,51.474017,-0.405684
SSEN-2805005140,51.475395,-0.411122
SSEN-2805005140,51.475395,-0.411122
SSEN-2805005140,51.475395,-0.411122
SSEN-2805005160,51.4741,-0.411095
SSEN-2805006040,51.48213,-0.429755
SSEN-2805006040,51.48213,-0.429755
SSEN-2805006050,51.482589,-0.423143
SSEN-2805006050,51.482589,-0.423143
SSEN-2805006050,51.482589,-0.423143
SSEN-2805006050,51.482589,-0.423143
SSEN-2805006050,51.482589,-0.423143
SSEN-2805006050,51.482589,-0.423143
SSEN-2805006060,51.481536,-0.421034
SSEN-2805006060,51.481536,-0.421034
SSEN-2805006060,51.481536,-0.421034
SSEN-2805006070,51.48379,-0.418133
SSEN-2805006070,51.48379,-0.418133
SSEN-2805006070,51.48379,-0.418133
SSEN-2805006080,51.478494,-0.413535
SSEN-2805006080,51.478494,-0.413535
SSEN-2805006080,51.478494,-0.413535
SSEN-2805006080,51.478494,-0.413535
SSEN-2805006080,51.478494,-0.413535
SSEN-2805006090,51.480308,-0.41533
SSEN-2805006100,51.482136,-0.412184
SSEN-2805006100,51.482136,-0.412184
SSEN-2807001020,51.435474,-0.466934
SSEN-2807001020,51.435474,-0.466934
SSEN-2807001020,51.435474,-0.466934
SSEN-2807001040,51.436051,-0.469792
SSEN-2807001040,51.436051,-0.469792
SSEN-2807001040,51.436051,-0.469792
SSEN-2807001040,51.436051,-0.469792
SSEN-2807001080,51.437634,-0.470502
SSEN-2807001080,51.437634,-0.470502
SSEN-2807001080,51.437634,-0.470502
SSEN-2807001100,51.440038,-0.472062
SSEN-2807001100,51.440038,-0.472062
SSEN-2807001100,51.440038,-0.472062
SSEN-2807002020,51.432241,-0.461748
SSEN-2807002020,51.432241,-0.461748
SSEN-2807002040,51.434246,-0.461033
SSEN-2807002040,51.434246,-0.461033
SSEN-2807002040,51.434246,-0.461033
SSEN-2807002040,51.434246,-0.461033
SSEN-2807002060,51.431815,-0.460137
